Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Year.1,Days over 40C_x,Days over 35C_x,Total Amount of rain ml since 1 Jan_x,No of rain days since 1 Jan_x,Days since last rain <5days from assess_x,Amt rain in last event<5days from assess_x,Days since last rain >5days from assess_x,Amt rain in last event>5days from assess_x,Total rain Jan mm_x,No rain days Jan_x,Total rain Feb mm_x,No rain days Feb_x,Rain 1st week Jan_x,Rain 2nd week  Jan_x,Rain 3rd week  Jan_x,Rain 4th week  Jan_x,Rain within 7 days of assessment_x,Rain within 10 days of assessment_x,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF_x,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum,Days over 40C_y,Days over 35C_y,Total Amount of rain ml since 1 Jan_y,No of rain days since 1 Jan_y,Days since last rain <5days from assess_y,Amt rain in last event<5days from assess_y,Days since last rain >5days from assess_y,Amt rain in last event>5days from assess_y,Total rain Jan mm_y,No rain days Jan_y,Total rain Feb mm_y,No rain days Feb_y,Rain 1st week Jan_y,Rain 2nd week  Jan_y,Rain 3rd week  Jan_y,Rain 4th week  Jan_y,Rain within 7 days of assessment_y,Rain within 10 days of assessment_y,Total_Trees_Assessed,HR comboF_y,HR Incidence
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,D6,9.94,600.0,0.395935067,3.5634156,7910,29.0,64.0,33.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,D6,9.94,600.0,0.395935067,3.5634156,7910,10.0,64.0,13.0,Peerless,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,12,0,0.0
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,D6,9.94,600.0,0.395935067,3.5634156,7910,26.0,50.0,31.0,Peerless,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,12,0,0.0
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,D6,9.94,600.0,0.395935067,3.5634156,7910,26.0,59.0,32.0,Peerless,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,12,0,0.0
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,1.0,3.0,1.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,3.0,59.0,2.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,9.0,3.0,5.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,15.0,31.0,8.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,15.0,58.0,9.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,19.0,17.0,13.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,23.0,27.0,16.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,27.0,48.0,18.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,27.0,41.0,19.0,Carmel,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,4.0,41.0,3.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,1,0,1,Split,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,8.0,59.0,4.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,12.0,41.0,6.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,14.0,27.0,7.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,16.0,37.0,10.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,18.0,31.0,11.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,18.0,37.0,12.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,20.0,51.0,14.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,22.0,58.0,15.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,E8,5.88,600.0,0.395935067,3.5634156,7910,26.0,55.0,17.0,Np,2000,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,14.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,3.0,49.0,3.0,Carmel,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,6.0,62.0,6.0,Carmel,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,10.0,65.0,10.0,Carmel,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,84,5,0.05952380952380952
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,4.0,49.0,4.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,5.0,59.0,5.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,7.0,26.0,7.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,0,0,Split,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,8.0,3.0,8.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
2018.19,SA,Century,Century Loxton,Riverland,0.199435228,F7,6.45,600.0,0.395935067,3.5634156,7910,9.0,26.0,9.0,Np,1999,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,11.2.19,Nemaguard,7.0,5.0,Sprinkler,Broad acre,Copper,Azoxystrobin,Nil,"Azoxystrobin, Propiconazole","Mancozeb, Azoxystrobin, Chlorothalonil",Fluopyram/Trifloxystrobin,Nil,Nil,RDI,,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13.0,22.0,6.0,2.0,,0.0,7.0,2.2,4.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,107,39,0.3644859813084112
